Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
13-jul-2017,Ordenadores,Jul. 2017,Jueves,Cataluña,Shopping - General,2.143,34,"1,00","3,42 €","1,59 %","0,00","0,10 €","1,60 €","0,10 €","3,42 €","2,94 %","14,61","49,98","49,98"
30-ene-2017,Ordenadores,Ene. 2017,Lunes,Castilla y León,Shopping - General,973,16,"0,00","1,69 €","1,64 %","0,00","0,11 €","1,74 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-mar-2017,Móviles,Mar. 2017,Jueves,Castilla y León,Shopping - General,601,13,"0,00","0,97 €","2,16 %","0,00","0,07 €","1,61 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jul-2017,Móviles,Jul. 2017,Viernes,Comunidad de Madrid,Shopping - General,10.054,253,"2,00","17,99 €","2,52 %","0,00","0,07 €","1,79 €","0,07 €","9,00 €","0,79 %","3,78","67,96","33,98"
20-abr-2017,Móviles,Abr. 2017,Jueves,Extremadura,Shopping - General,418,11,"0,00","0,65 €","2,63 %","0,00","0,06 €","1,56 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-mar-2017,Móviles,Mar. 2017,Miércoles,Región de Murcia,Shopping - General,260,3,"0,00","0,47 €","1,15 %","0,00","0,16 €","1,81 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-mar-2017,Tablets,Mar. 2017,Miércoles,Islas Baleares,Shopping - General,87,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-feb-2017,Tablets,Feb. 2017,Lunes,Sin especificar,Shopping - General,2,1,"0,00","0,05 €","50,00 %","0,00","0,05 €","25,00 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-jul-2017,Móviles,Jul. 2017,Lunes,Principado de Asturias,Shopping - General,1.932,42,"0,00","3,59 €","2,17 %","0,00","0,09 €","1,86 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-ene-2017,Tablets,Ene. 2017,Lunes,Principado de Asturias,Shopping - General,122,3,"0,00","0,42 €","2,46 %","0,00","0,14 €","3,44 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-mar-2017,Móviles,Mar. 2017,Martes,Islas Baleares,Shopping - General,261,3,"0,00","0,16 €","1,15 %","0,00","0,05 €","0,61 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-jun-2017,Ordenadores,Jun. 2017,Jueves,Comunidad de Madrid,Shopping - General,3.291,78,"0,00","8,30 €","2,37 %","0,00","0,11 €","2,52 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-feb-2017,Ordenadores,Feb. 2017,Jueves,Comunidad Valenciana,Shopping - General,2.622,39,"0,00","5,15 €","1,49 %","0,00","0,13 €","1,96 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-mar-2017,Ordenadores,Mar. 2017,Domingo,Extremadura,Shopping - General,59,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-jun-2017,Tablets,Jun. 2017,Jueves,Cataluña,Shopping - General,904,8,"1,00","0,77 €","0,88 %","0,00","0,10 €","0,85 €","0,10 €","0,77 €","12,50 %","18,17","13,99","13,99"
21-ene-2017,Móviles,Ene. 2017,Sábado,Extremadura,Shopping - General,973,17,"0,00","1,41 €","1,75 %","0,00","0,08 €","1,45 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-may-2017,Ordenadores,May. 2017,Miércoles,País Vasco,Shopping - General,457,7,"0,00","0,70 €","1,53 %","0,00","0,10 €","1,53 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2017,Ordenadores,May. 2017,Domingo,Principado de Asturias,Shopping - General,204,2,"0,00","0,35 €","0,98 %","0,00","0,18 €","1,72 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ene-2017,Ordenadores,Ene. 2017,Jueves,Galicia,Shopping - General,892,12,"0,00","0,76 €","1,35 %","0,00","0,06 €","0,85 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-mar-2017,Ordenadores,Mar. 2017,Miércoles,La Rioja,Shopping - General,33,2,"0,00","0,09 €","6,06 %","0,00","0,04 €","2,73 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-jul-2017,Tablets,Jul. 2017,Jueves,La Rioja,Shopping - General,104,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-feb-2017,Tablets,Feb. 2017,Miércoles,Comunidad de Madrid,Shopping - General,432,11,"0,00","0,45 €","2,55 %","0,00","0,04 €","1,04 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-abr-2017,Ordenadores,Abr. 2017,Miércoles,Comunidad de Madrid,Shopping - General,4.544,107,"4,00","11,83 €","2,35 %","0,00","0,11 €","2,60 €","0,11 €","2,96 €","3,74 %","8,19","96,83","24,21"
08-abr-2017,Móviles,Abr. 2017,Sábado,Principado de Asturias,Shopping - General,277,4,"0,00","0,14 €","1,44 %","0,00","0,04 €","0,51 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-ene-2017,Ordenadores,Ene. 2017,Martes,Aragón,Shopping - General,612,17,"0,00","1,34 €","2,78 %","0,00","0,08 €","2,19 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-feb-2017,Ordenadores,Feb. 2017,Miércoles,Cataluña,Shopping - General,2.272,29,"0,00","3,07 €","1,28 %","0,00","0,11 €","1,35 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-may-2017,Tablets,May. 2017,Martes,Islas Baleares,Shopping - General,101,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-ene-2017,Móviles,Ene. 2017,Martes,Aragón,Shopping - General,645,20,"0,00","1,78 €","3,10 %","0,00","0,09 €","2,76 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ene-2017,Ordenadores,Ene. 2017,Sábado,País Vasco,Shopping - General,389,9,"0,00","1,03 €","2,31 %","0,00","0,11 €","2,65 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-jul-2017,Ordenadores,Jul. 2017,Lunes,Aragón,Shopping - General,804,20,"0,00","2,11 €","2,49 %","0,00","0,11 €","2,62 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-ene-2017,Móviles,Ene. 2017,Miércoles,Galicia,Shopping - General,4.095,123,"0,00","10,51 €","3,00 %","0,00","0,09 €","2,57 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-mar-2017,Móviles,Mar. 2017,Jueves,Cantabria,Shopping - General,164,4,"0,00","0,25 €","2,44 %","0,00","0,06 €","1,52 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-mar-2017,Ordenadores,Mar. 2017,Jueves,Galicia,Shopping - General,198,4,"0,00","0,17 €","2,02 %","0,00","0,04 €","0,86 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jun-2017,Ordenadores,Jun. 2017,Miércoles,Andalucía,Shopping - General,2.807,52,"0,00","4,22 €","1,85 %","0,00","0,08 €","1,50 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jun-2017,Tablets,Jun. 2017,Miércoles,Galicia,Shopping - General,113,2,"0,00","0,05 €","1,77 %","0,00","0,02 €","0,44 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-mar-2017,Tablets,Mar. 2017,Lunes,Cataluña,Shopping - General,601,12,"1,00","0,79 €","2,00 %","0,00","0,07 €","1,31 €","0,07 €","0,79 €","8,33 %","21,49","16,98","16,98"
02-abr-2017,Móviles,Abr. 2017,Domingo,Galicia,Shopping - General,2.199,51,"0,00","3,98 €","2,32 %","0,00","0,08 €","1,81 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-mar-2017,Móviles,Mar. 2017,Miércoles,Cantabria,Shopping - General,140,3,"1,00","0,09 €","2,14 %","0,00","0,03 €","0,64 €","0,03 €","0,09 €","33,33 %","621,33","55,92","55,92"
27-feb-2017,Móviles,Feb. 2017,Lunes,Principado de Asturias,Shopping - General,398,7,"0,00","0,66 €","1,76 %","0,00","0,09 €","1,66 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jun-2017,Móviles,Jun. 2017,Miércoles,Navarra,Shopping - General,423,5,"0,00","0,40 €","1,18 %","0,00","0,08 €","0,95 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-ene-2017,Móviles,Ene. 2017,Sábado,Castilla-La Mancha,Shopping - General,1.064,27,"0,00","2,78 €","2,54 %","0,00","0,10 €","2,61 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jun-2017,Móviles,Jun. 2017,Miércoles,País Vasco,Shopping - General,1.818,43,"0,00","2,48 €","2,37 %","0,00","0,06 €","1,36 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-feb-2017,Ordenadores,Feb. 2017,Viernes,Comunidad Valenciana,Shopping - General,2.869,35,"2,00","4,27 €","1,22 %","0,00","0,12 €","1,49 €","0,12 €","2,14 €","5,71 %","9,34","39,87","19,94"
21-mar-2017,Tablets,Mar. 2017,Martes,Comunidad de Madrid,Shopping - General,337,6,"0,00","0,22 €","1,78 %","0,00","0,04 €","0,65 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2017,Móviles,May. 2017,Domingo,Islas Baleares,Shopping - General,452,7,"0,00","0,34 €","1,55 %","0,00","0,05 €","0,75 €","0,05 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-may-2017,Móviles,May. 2017,Lunes,Navarra,Shopping - General,251,11,"2,00","0,73 €","4,38 %","0,00","0,07 €","2,91 €","0,07 €","0,36 €","18,18 %","251,66","183,71","91,86"
28-may-2017,Móviles,May. 2017,Domingo,Sin especificar,Shopping - General,30,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-jul-2017,Móviles,Jul. 2017,Lunes,Región de Murcia,Shopping - General,1.829,45,"0,00","2,63 €","2,46 %","0,00","0,06 €","1,44 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-mar-2017,Móviles,Mar. 2017,Domingo,Región de Murcia,Shopping - General,334,4,"0,00","0,04 €","1,20 %","0,00","0,01 €","0,12 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-abr-2017,Tablets,Abr. 2017,Sábado,Comunidad de Madrid,Shopping - General,470,14,"0,00","0,54 €","2,98 %","0,00","0,04 €","1,15 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ene-2017,Ordenadores,Ene. 2017,Jueves,Comunidad de Madrid,Shopping - General,3.538,57,"0,00","5,73 €","1,61 %","0,00","0,10 €","1,62 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-jun-2017,Ordenadores,Jun. 2017,Miércoles,Aragón,Shopping - General,1.053,21,"1,00","3,94 €","1,99 %","0,00","0,19 €","3,74 €","0,19 €","3,94 €","4,76 %","32,98","129,95","129,95"
03-abr-2017,Tablets,Abr. 2017,Lunes,Castilla y León,Shopping - General,177,6,"0,00","0,60 €","3,39 %","0,00","0,10 €","3,39 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-mar-2017,Móviles,Mar. 2017,Domingo,Aragón,Shopping - General,893,15,"0,00","1,29 €","1,68 %","0,00","0,09 €","1,44 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2017,Ordenadores,Mar. 2017,Viernes,Cataluña,Shopping - General,1.643,22,"1,00","1,76 €","1,34 %","0,00","0,08 €","1,07 €","0,08 €","1,76 €","4,55 %","20,16","35,48","35,48"
17-ene-2017,Tablets,Ene. 2017,Martes,Navarra,Shopping - General,80,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-ene-2017,Móviles,Ene. 2017,Martes,La Rioja,Shopping - General,178,8,"0,00","0,67 €","4,49 %","0,00","0,08 €","3,76 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-abr-2017,Ordenadores,Abr. 2017,Miércoles,Comunidad Valenciana,Shopping - General,635,12,"1,00","0,93 €","1,89 %","0,00","0,08 €","1,46 €","0,08 €","0,93 €","8,33 %","16,11","14,98","14,98"
05-feb-2017,Móviles,Feb. 2017,Domingo,Sin especificar,Shopping - General,42,1,"0,00","0,04 €","2,38 %","0,00","0,04 €","0,95 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-may-2017,Ordenadores,May. 2017,Martes,Navarra,Shopping - General,374,3,"0,00","0,31 €","0,80 %","0,00","0,10 €","0,83 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-jun-2017,Móviles,Jun. 2017,Miércoles,Castilla y León,Shopping - General,3.442,88,"0,00","7,29 €","2,56 %","0,00","0,08 €","2,12 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-mar-2017,Tablets,Mar. 2017,Martes,Sin especificar,Shopping - General,2,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-may-2017,Móviles,May. 2017,Domingo,Castilla-La Mancha,Shopping - General,493,12,"0,00","0,24 €","2,43 %","0,00","0,02 €","0,49 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-mar-2017,Tablets,Mar. 2017,Miércoles,Principado de Asturias,Shopping - General,32,1,"0,00","0,26 €","3,12 %","0,00","0,26 €","8,12 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ene-2017,Tablets,Ene. 2017,Jueves,Navarra,Shopping - General,109,4,"0,00","0,36 €","3,67 %","0,00","0,09 €","3,30 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-jun-2017,Ordenadores,Jun. 2017,Martes,Andalucía,Shopping - General,2.877,46,"1,00","4,02 €","1,60 %","0,00","0,09 €","1,40 €","0,09 €","4,02 €","2,17 %","33,07","132,94","132,94"
22-jun-2017,Móviles,Jun. 2017,Jueves,Galicia,Shopping - General,2.798,74,"1,00","4,99 €","2,64 %","0,00","0,07 €","1,78 €","0,07 €","4,99 €","1,35 %","28,04","139,90","139,90"
14-jul-2017,Ordenadores,Jul. 2017,Viernes,Islas Baleares,Shopping - General,642,15,"0,00","3,18 €","2,34 %","0,00","0,21 €","4,95 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-ene-2017,Móviles,Ene. 2017,Sábado,Región de Murcia,Shopping - General,948,19,"0,00","1,82 €","2,00 %","0,00","0,10 €","1,92 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-may-2017,Móviles,May. 2017,Domingo,Castilla y León,Shopping - General,1.112,34,"0,00","1,09 €","3,06 %","0,00","0,03 €","0,98 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-jun-2017,Móviles,Jun. 2017,Sábado,Principado de Asturias,Shopping - General,1.283,39,"0,00","2,70 €","3,04 %","0,00","0,07 €","2,10 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jun-2017,Tablets,Jun. 2017,Viernes,Extremadura,Shopping - General,82,1,"0,00","0,04 €","1,22 %","0,00","0,04 €","0,49 €","0,04 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jul-2017,Ordenadores,Jul. 2017,Viernes,Castilla y León,Shopping - General,681,10,"6,00","1,13 €","1,47 %","0,00","0,11 €","1,66 €","0,11 €","0,19 €","60,00 %","166,08","187,67","31,28"
20-feb-2017,Tablets,Feb. 2017,Lunes,La Rioja,Shopping - General,12,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-mar-2017,Móviles,Mar. 2017,Miércoles,Galicia,Shopping - General,652,9,"1,00","0,30 €","1,38 %","0,00","0,03 €","0,46 €","0,03 €","0,30 €","11,11 %","275,97","82,79","82,79"
11-jun-2017,Ordenadores,Jun. 2017,Domingo,Castilla-La Mancha,Shopping - General,550,8,"0,00","1,06 €","1,45 %","0,00","0,13 €","1,93 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jun-2017,Ordenadores,Jun. 2017,Domingo,Aragón,Shopping - General,936,22,"1,00","4,45 €","2,35 %","0,00","0,20 €","4,75 €","0,20 €","4,45 €","4,55 %","15,05","66,98","66,98"
03-jun-2017,Móviles,Jun. 2017,Sábado,Comunidad Valenciana,Shopping - General,3.685,85,"0,00","6,28 €","2,31 %","0,00","0,07 €","1,70 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-jun-2017,Móviles,Jun. 2017,Martes,Cataluña,Shopping - General,6.235,147,"4,00","13,91 €","2,36 %","0,00","0,09 €","2,23 €","0,09 €","3,48 €","2,72 %","6,83","95,04","23,76"
08-ene-2017,Tablets,Ene. 2017,Domingo,Comunidad de Madrid,Shopping - General,3.392,54,"1,00","5,77 €","1,59 %","0,00","0,11 €","1,70 €","0,11 €","5,77 €","1,85 %","13,85","79,90","79,90"
13-feb-2017,Tablets,Feb. 2017,Lunes,Galicia,Shopping - General,141,2,"0,00","0,34 €","1,42 %","0,00","0,17 €","2,41 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-abr-2017,Tablets,Abr. 2017,Sábado,Cantabria,Shopping - General,28,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-feb-2017,Móviles,Feb. 2017,Sábado,Aragón,Shopping - General,230,7,"0,00","0,14 €","3,04 %","0,00","0,02 €","0,61 €","0,02 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-abr-2017,Móviles,Abr. 2017,Domingo,Principado de Asturias,Shopping - General,925,12,"0,00","0,98 €","1,30 %","0,00","0,08 €","1,06 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jul-2017,Tablets,Jul. 2017,Viernes,Aragón,Shopping - General,207,3,"0,00","0,22 €","1,45 %","0,00","0,07 €","1,06 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-feb-2017,Móviles,Feb. 2017,Domingo,Sin especificar,Shopping - General,39,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-may-2017,Tablets,May. 2017,Sábado,Comunidad Valenciana,Shopping - General,712,7,"0,00","1,28 €","0,98 %","0,00","0,18 €","1,80 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ene-2017,Ordenadores,Ene. 2017,Martes,Comunidad de Madrid,Shopping - General,5.140,89,"4,00","7,81 €","1,73 %","0,00","0,09 €","1,52 €","0,09 €","1,95 €","4,49 %","8,62","67,34","16,84"
24-jun-2017,Tablets,Jun. 2017,Sábado,Comunidad Valenciana,Shopping - General,340,4,"0,00","0,11 €","1,18 %","0,00","0,03 €","0,32 €","0,03 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2017,Tablets,Mar. 2017,Viernes,Comunidad Valenciana,Shopping - General,257,4,"1,00","0,28 €","1,56 %","0,00","0,07 €","1,09 €","0,07 €","0,28 €","25,00 %","19,61","5,49","5,49"
19-mar-2017,Tablets,Mar. 2017,Domingo,Comunidad Valenciana,Shopping - General,148,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-ene-2017,Ordenadores,Ene. 2017,Sábado,Cantabria,Shopping - General,194,5,"0,00","0,31 €","2,58 %","0,00","0,06 €","1,60 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-feb-2017,Tablets,Feb. 2017,Miércoles,Sin especificar,Shopping - General,1,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-may-2017,Tablets,May. 2017,Martes,Castilla-La Mancha,Shopping - General,352,13,"0,00","1,67 €","3,69 %","0,00","0,13 €","4,74 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-ene-2017,Tablets,Ene. 2017,Miércoles,País Vasco,Shopping - General,475,7,"0,00","0,63 €","1,47 %","0,00","0,09 €","1,33 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-ene-2017,Móviles,Ene. 2017,Martes,Castilla y León,Shopping - General,1.213,32,"1,00","2,53 €","2,64 %","0,00","0,08 €","2,09 €","0,08 €","2,53 €","3,12 %","10,66","26,97","26,97"
05-abr-2017,Tablets,Abr. 2017,Miércoles,Galicia,Shopping - General,433,8,"0,00","1,28 €","1,85 %","0,00","0,16 €","2,96 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-abr-2017,Ordenadores,Abr. 2017,Lunes,Islas Baleares,Shopping - General,219,6,"0,00","1,19 €","2,74 %","0,00","0,20 €","5,43 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-jun-2017,Tablets,Jun. 2017,Jueves,Castilla y León,Shopping - General,266,7,"0,00","0,48 €","2,63 %","0,00","0,07 €","1,80 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-jun-2017,Ordenadores,Jun. 2017,Lunes,Comunidad Valenciana,Shopping - General,1.176,34,"0,00","2,65 €","2,89 %","0,00","0,08 €","2,25 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-ene-2017,Ordenadores,Ene. 2017,Lunes,País Vasco,Shopping - General,1.781,30,"0,00","3,76 €","1,68 %","0,00","0,13 €","2,11 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-feb-2017,Tablets,Feb. 2017,Sábado,Galicia,Shopping - General,222,3,"0,00","0,46 €","1,35 %","0,00","0,15 €","2,07 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-mar-2017,Tablets,Mar. 2017,Lunes,Andalucía,Shopping - General,412,11,"0,00","1,06 €","2,67 %","0,00","0,10 €","2,57 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jul-2017,Ordenadores,Jul. 2017,Viernes,Región de Murcia,Shopping - General,876,8,"1,00","1,12 €","0,91 %","0,00","0,14 €","1,28 €","0,14 €","1,12 €","12,50 %","49,96","55,95","55,95"
