Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
27-mar-2015,Ordenadores,Mar. 2015,Viernes,Comunidad Valenciana,Shopping - General,1.055,22,"0,00","3,54 €","2,09 %","0,00","0,16 €","3,36 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-jun-2015,Móviles,Jun. 2015,Viernes,Principado de Asturias,Shopping - General,277,8,"0,00","1,69 €","2,89 %","0,00","0,21 €","6,10 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-jun-2015,Tablets,Jun. 2015,Lunes,Sin especificar,Shopping - General,21,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-abr-2015,Tablets,Abr. 2015,Viernes,Cataluña,Shopping - General,996,7,"1,00","0,35 €","0,70 %","0,00","0,05 €","0,35 €","0,05 €","0,35 €","14,29 %","25,51","8,93","8,93"
17-ene-2015,Tablets,Ene. 2015,Sábado,Galicia,Shopping - General,840,10,"0,00","1,53 €","1,19 %","0,00","0,15 €","1,82 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-may-2015,Tablets,May. 2015,Jueves,Región de Murcia,Shopping - General,383,3,"0,00","0,89 €","0,78 %","0,00","0,30 €","2,32 €","0,30 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-may-2015,Ordenadores,May. 2015,Martes,Islas Baleares,Shopping - General,530,11,"1,00","2,11 €","2,08 %","0,00","0,19 €","3,98 €","0,19 €","2,11 €","9,09 %","47,37","99,95","99,95"
17-ene-2015,Tablets,Ene. 2015,Sábado,Melilla,Shopping - General,10,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-feb-2015,Móviles,Feb. 2015,Miércoles,La Rioja,Shopping - General,17,1,"0,00","0,01 €","5,88 %","0,00","0,01 €","0,59 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-may-2015,Móviles,May. 2015,Martes,Comunidad Valenciana,Shopping - General,813,25,"2,00","3,62 €","3,08 %","0,00","0,14 €","4,45 €","0,14 €","1,81 €","8,00 %","22,35","80,90","40,45"
05-ene-2015,Móviles,Ene. 2015,Lunes,Navarra,Shopping - General,48,1,"0,00","0,20 €","2,08 %","0,00","0,20 €","4,17 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-feb-2015,Tablets,Feb. 2015,Jueves,Comunidad de Madrid,Shopping - General,2.922,50,"0,00","6,80 €","1,71 %","0,00","0,14 €","2,33 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-feb-2015,Móviles,Feb. 2015,Viernes,Cataluña,Shopping - General,647,14,"0,00","1,40 €","2,16 %","0,00","0,10 €","2,16 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-mar-2015,Móviles,Mar. 2015,Sábado,Ceuta,Shopping - General,2,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-mar-2015,Móviles,Mar. 2015,Lunes,Comunidad de Madrid,Shopping - General,1.301,52,"1,00","5,33 €","4,00 %","0,00","0,10 €","4,10 €","0,10 €","5,33 €","1,92 %","0,19","1,00","1,00"
03-abr-2015,Móviles,Abr. 2015,Viernes,La Rioja,Shopping - General,4,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-ene-2015,Móviles,Ene. 2015,Jueves,País Vasco,Shopping - General,439,14,"0,00","1,78 €","3,19 %","0,00","0,13 €","4,05 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-jun-2015,Tablets,Jun. 2015,Viernes,Principado de Asturias,Shopping - General,194,2,"0,00","0,30 €","1,03 %","0,00","0,15 €","1,55 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-ene-2015,Tablets,Ene. 2015,Jueves,La Rioja,Shopping - General,63,2,"0,00","0,38 €","3,17 %","0,00","0,19 €","6,03 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-abr-2015,Ordenadores,Abr. 2015,Lunes,Cantabria,Shopping - General,153,3,"0,00","0,36 €","1,96 %","0,00","0,12 €","2,35 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-feb-2015,Tablets,Feb. 2015,Viernes,Comunidad Valenciana,Shopping - General,1.682,31,"0,00","5,89 €","1,84 %","0,00","0,19 €","3,50 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-mar-2015,Ordenadores,Mar. 2015,Viernes,Cantabria,Shopping - General,118,3,"0,00","0,31 €","2,54 %","0,00","0,10 €","2,63 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-ene-2015,Tablets,Ene. 2015,Domingo,Comunidad de Madrid,Shopping - General,2.520,28,"1,00","3,71 €","1,11 %","0,00","0,13 €","1,47 €","0,13 €","3,71 €","3,57 %","9,65","35,79","35,79"
10-abr-2015,Móviles,Abr. 2015,Viernes,Melilla,Shopping - General,7,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-abr-2015,Móviles,Abr. 2015,Jueves,Principado de Asturias,Shopping - General,171,8,"1,00","1,05 €","4,68 %","0,00","0,13 €","6,14 €","0,13 €","1,05 €","12,50 %","7,56","7,94","7,94"
07-abr-2015,Móviles,Abr. 2015,Martes,País Vasco,Shopping - General,110,3,"0,00","0,31 €","2,73 %","0,00","0,10 €","2,82 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-abr-2015,Ordenadores,Abr. 2015,Domingo,Andalucía,Shopping - General,1.911,44,"1,00","5,58 €","2,30 %","0,00","0,13 €","2,92 €","0,13 €","5,58 €","2,27 %","16,66","92,95","92,95"
29-abr-2015,Tablets,Abr. 2015,Miércoles,Castilla y León,Shopping - General,495,4,"0,00","0,79 €","0,81 %","0,00","0,20 €","1,60 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-mar-2015,Ordenadores,Mar. 2015,Martes,Castilla-La Mancha,Shopping - General,347,7,"0,00","0,98 €","2,02 %","0,00","0,14 €","2,82 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-may-2015,Tablets,May. 2015,Viernes,Aragón,Shopping - General,148,1,"0,00","0,21 €","0,68 %","0,00","0,21 €","1,42 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-jun-2015,Ordenadores,Jun. 2015,Lunes,Comunidad de Madrid,Shopping - General,7.801,182,"5,00","34,86 €","2,33 %","0,00","0,19 €","4,47 €","0,19 €","6,97 €","2,75 %","4,08","142,10","28,42"
15-mar-2015,Tablets,Mar. 2015,Domingo,Sin especificar,Shopping - General,35,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jun-2015,Móviles,Jun. 2015,Lunes,Comunidad Valenciana,Shopping - General,2.955,131,"0,00","19,53 €","4,43 %","0,00","0,15 €","6,61 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-feb-2015,Ordenadores,Feb. 2015,Sábado,Sin especificar,Shopping - General,62,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-feb-2015,Tablets,Feb. 2015,Lunes,Comunidad Valenciana,Shopping - General,1.020,11,"0,00","1,27 €","1,08 %","0,00","0,12 €","1,25 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-mar-2015,Tablets,Mar. 2015,Miércoles,Sin especificar,Shopping - General,16,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-may-2015,Ordenadores,May. 2015,Jueves,Andalucía,Shopping - General,4.168,96,"0,00","15,43 €","2,30 %","0,00","0,16 €","3,70 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-jun-2015,Tablets,Jun. 2015,Sábado,Extremadura,Shopping - General,272,7,"0,00","1,36 €","2,57 %","0,00","0,19 €","5,00 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-abr-2015,Tablets,Abr. 2015,Viernes,Cataluña,Shopping - General,1.443,8,"0,00","1,55 €","0,55 %","0,00","0,19 €","1,07 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-ene-2015,Móviles,Ene. 2015,Lunes,Principado de Asturias,Shopping - General,259,7,"0,00","0,86 €","2,70 %","0,00","0,12 €","3,32 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-feb-2015,Móviles,Feb. 2015,Miércoles,Sin especificar,Shopping - General,194,2,"0,00","0,42 €","1,03 %","0,00","0,21 €","2,16 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-ene-2015,Tablets,Ene. 2015,Lunes,País Vasco,Shopping - General,217,1,"0,00","0,01 €","0,46 %","0,00","0,01 €","0,05 €","0,01 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-jun-2015,Ordenadores,Jun. 2015,Jueves,País Vasco,Shopping - General,940,32,"2,00","6,90 €","3,40 %","0,00","0,22 €","7,34 €","0,22 €","3,45 €","6,25 %","69,98","482,89","241,44"
15-ene-2015,Tablets,Ene. 2015,Jueves,Región de Murcia,Shopping - General,310,2,"0,00","0,31 €","0,65 %","0,00","0,16 €","1,00 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-may-2015,Móviles,May. 2015,Miércoles,Galicia,Shopping - General,305,9,"0,00","1,22 €","2,95 %","0,00","0,14 €","4,00 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-jun-2015,Ordenadores,Jun. 2015,Lunes,Cantabria,Shopping - General,302,15,"0,00","2,10 €","4,97 %","0,00","0,14 €","6,95 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-abr-2015,Ordenadores,Abr. 2015,Martes,Navarra,Shopping - General,150,4,"0,00","0,49 €","2,67 %","0,00","0,12 €","3,27 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-abr-2015,Ordenadores,Abr. 2015,Miércoles,Canarias,Shopping - General,297,3,"0,00","0,84 €","1,01 %","0,00","0,28 €","2,83 €","0,28 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-may-2015,Ordenadores,May. 2015,Sábado,Principado de Asturias,Shopping - General,348,10,"0,00","2,01 €","2,87 %","0,00","0,20 €","5,78 €","0,20 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-mar-2015,Móviles,Mar. 2015,Domingo,Región de Murcia,Shopping - General,96,3,"0,00","0,20 €","3,12 %","0,00","0,07 €","2,08 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-mar-2015,Tablets,Mar. 2015,Lunes,Islas Baleares,Shopping - General,119,2,"0,00","0,22 €","1,68 %","0,00","0,11 €","1,85 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-may-2015,Ordenadores,May. 2015,Sábado,País Vasco,Shopping - General,656,8,"0,00","1,81 €","1,22 %","0,00","0,23 €","2,76 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ene-2015,Móviles,Ene. 2015,Viernes,Comunidad Valenciana,Shopping - General,1.272,37,"0,00","3,90 €","2,91 %","0,00","0,11 €","3,07 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2015,Ordenadores,May. 2015,Jueves,Extremadura,Shopping - General,804,21,"0,00","4,01 €","2,61 %","0,00","0,19 €","4,99 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-may-2015,Móviles,May. 2015,Martes,Región de Murcia,Shopping - General,271,6,"0,00","0,91 €","2,21 %","0,00","0,15 €","3,36 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jun-2015,Móviles,Jun. 2015,Martes,Galicia,Shopping - General,1.659,65,"1,00","12,69 €","3,92 %","0,00","0,20 €","7,65 €","0,20 €","12,69 €","1,54 %","1,10","13,94","13,94"
17-feb-2015,Tablets,Feb. 2015,Martes,Melilla,Shopping - General,10,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-mar-2015,Móviles,Mar. 2015,Miércoles,Sin especificar,Shopping - General,148,2,"0,00","0,19 €","1,35 %","0,00","0,10 €","1,28 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-feb-2015,Móviles,Feb. 2015,Martes,Castilla-La Mancha,Shopping - General,410,6,"0,00","0,43 €","1,46 %","0,00","0,07 €","1,05 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-mar-2015,Ordenadores,Mar. 2015,Sábado,Aragón,Shopping - General,195,4,"0,00","0,42 €","2,05 %","0,00","0,10 €","2,15 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-mar-2015,Móviles,Mar. 2015,Sábado,País Vasco,Shopping - General,164,4,"0,00","0,35 €","2,44 %","0,00","0,09 €","2,13 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-mar-2015,Ordenadores,Mar. 2015,Jueves,Ceuta,Shopping - General,8,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-mar-2015,Tablets,Mar. 2015,Viernes,Principado de Asturias,Shopping - General,104,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-ene-2015,Móviles,Ene. 2015,Viernes,Principado de Asturias,Shopping - General,322,8,"0,00","1,23 €","2,48 %","0,00","0,15 €","3,82 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-abr-2015,Ordenadores,Abr. 2015,Lunes,Navarra,Shopping - General,400,9,"0,00","1,71 €","2,25 %","0,00","0,19 €","4,28 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-may-2015,Tablets,May. 2015,Lunes,La Rioja,Shopping - General,95,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-may-2015,Móviles,May. 2015,Lunes,Castilla y León,Shopping - General,339,13,"0,00","1,94 €","3,83 %","0,00","0,15 €","5,72 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-feb-2015,Tablets,Feb. 2015,Miércoles,País Vasco,Shopping - General,1.390,29,"0,00","4,86 €","2,09 %","0,00","0,17 €","3,50 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-feb-2015,Ordenadores,Feb. 2015,Domingo,Andalucía,Shopping - General,3.243,79,"1,00","10,45 €","2,44 %","0,00","0,13 €","3,22 €","0,13 €","10,45 €","1,27 %","3,25","33,99","33,99"
13-ene-2015,Tablets,Ene. 2015,Martes,Principado de Asturias,Shopping - General,257,1,"0,00","0,17 €","0,39 %","0,00","0,17 €","0,66 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-feb-2015,Ordenadores,Feb. 2015,Miércoles,Navarra,Shopping - General,619,12,"0,00","1,97 €","1,94 %","0,00","0,16 €","3,18 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-feb-2015,Ordenadores,Feb. 2015,Viernes,Principado de Asturias,Shopping - General,889,22,"0,00","3,49 €","2,47 %","0,00","0,16 €","3,93 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-abr-2015,Ordenadores,Abr. 2015,Martes,Castilla y León,Shopping - General,579,11,"0,00","1,36 €","1,90 %","0,00","0,12 €","2,35 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-ene-2015,Tablets,Ene. 2015,Miércoles,Cataluña,Shopping - General,1.326,10,"0,00","1,71 €","0,75 %","0,00","0,17 €","1,29 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-mar-2015,Tablets,Mar. 2015,Sábado,Aragón,Shopping - General,193,1,"0,00","0,11 €","0,52 %","0,00","0,11 €","0,57 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-may-2015,Ordenadores,May. 2015,Sábado,Cantabria,Shopping - General,127,2,"0,00","0,35 €","1,57 %","0,00","0,18 €","2,76 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-jun-2015,Móviles,Jun. 2015,Domingo,Castilla y León,Shopping - General,1.751,82,"0,00","15,15 €","4,68 %","0,00","0,18 €","8,65 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jun-2015,Ordenadores,Jun. 2015,Jueves,Islas Baleares,Shopping - General,1.458,33,"0,00","10,18 €","2,26 %","0,00","0,31 €","6,98 €","0,31 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-feb-2015,Tablets,Feb. 2015,Domingo,Galicia,Shopping - General,1.045,9,"1,00","1,25 €","0,86 %","0,00","0,14 €","1,20 €","0,14 €","1,25 €","11,11 %","21,15","26,44","26,44"
02-ene-2015,Ordenadores,Ene. 2015,Viernes,Cataluña,Shopping - General,1.754,53,"1,00","6,09 €","3,02 %","0,00","0,11 €","3,47 €","0,11 €","6,09 €","1,89 %","24,62","149,95","149,95"
28-abr-2015,Ordenadores,Abr. 2015,Martes,Aragón,Shopping - General,848,21,"1,00","4,37 €","2,48 %","0,00","0,21 €","5,15 €","0,21 €","4,37 €","4,76 %","17,53","76,60","76,60"
18-mar-2015,Móviles,Mar. 2015,Miércoles,Castilla y León,Shopping - General,103,5,"0,00","0,41 €","4,85 %","0,00","0,08 €","3,98 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-ene-2015,Tablets,Ene. 2015,Lunes,Castilla-La Mancha,Shopping - General,583,7,"0,00","0,71 €","1,20 %","0,00","0,10 €","1,22 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
23-ene-2015,Tablets,Ene. 2015,Viernes,Islas Baleares,Shopping - General,777,11,"0,00","1,69 €","1,42 %","0,00","0,15 €","2,18 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-may-2015,Móviles,May. 2015,Lunes,Cataluña,Shopping - General,3.264,109,"0,00","24,12 €","3,34 %","0,00","0,22 €","7,39 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-mar-2015,Ordenadores,Mar. 2015,Lunes,Ceuta,Shopping - General,9,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
27-mar-2015,Móviles,Mar. 2015,Viernes,Aragón,Shopping - General,87,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-abr-2015,Tablets,Abr. 2015,Sábado,Comunidad Valenciana,Shopping - General,917,4,"0,00","0,37 €","0,44 %","0,00","0,09 €","0,40 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-feb-2015,Tablets,Feb. 2015,Martes,Andalucía,Shopping - General,2.722,36,"0,00","4,54 €","1,32 %","0,00","0,13 €","1,67 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-abr-2015,Ordenadores,Abr. 2015,Martes,Comunidad de Madrid,Shopping - General,2.511,52,"1,00","6,06 €","2,07 %","0,00","0,12 €","2,41 €","0,12 €","6,06 €","1,92 %","9,89","59,94","59,94"
29-ene-2015,Móviles,Ene. 2015,Jueves,Comunidad Valenciana,Shopping - General,1.464,37,"0,00","5,66 €","2,53 %","0,00","0,15 €","3,87 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-jun-2015,Tablets,Jun. 2015,Jueves,Sin especificar,Shopping - General,20,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-jun-2015,Móviles,Jun. 2015,Sábado,Cantabria,Shopping - General,252,20,"3,00","3,09 €","7,94 %","0,00","0,15 €","12,26 €","0,15 €","1,03 €","15,00 %","9,68","29,92","9,97"
06-jun-2015,Móviles,Jun. 2015,Sábado,La Rioja,Shopping - General,218,14,"0,00","4,86 €","6,42 %","0,00","0,35 €","22,29 €","0,35 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-ene-2015,Tablets,Ene. 2015,Domingo,Andalucía,Shopping - General,3.354,33,"0,00","5,13 €","0,98 %","0,00","0,16 €","1,53 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-may-2015,Móviles,May. 2015,Viernes,Aragón,Shopping - General,413,21,"0,00","3,25 €","5,08 %","0,00","0,15 €","7,87 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-may-2015,Tablets,May. 2015,Sábado,Islas Baleares,Shopping - General,602,1,"0,00","0,22 €","0,17 %","0,00","0,22 €","0,37 €","0,22 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-mar-2015,Ordenadores,Mar. 2015,Viernes,Cantabria,Shopping - General,68,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-abr-2015,Ordenadores,Abr. 2015,Viernes,Islas Baleares,Shopping - General,366,6,"0,00","1,62 €","1,64 %","0,00","0,27 €","4,43 €","0,27 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-feb-2015,Móviles,Feb. 2015,Jueves,Andalucía,Shopping - General,5.217,133,"2,00","12,19 €","2,55 %","0,00","0,09 €","2,34 €","0,09 €","6,10 €","1,50 %","4,12","50,18","25,09"
04-mar-2015,Ordenadores,Mar. 2015,Miércoles,Navarra,Shopping - General,91,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-ene-2015,Tablets,Ene. 2015,Sábado,Andalucía,Shopping - General,2.492,25,"0,00","4,07 €","1,00 %","0,00","0,16 €","1,63 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-may-2015,Móviles,May. 2015,Viernes,Navarra,Shopping - General,182,6,"0,00","1,39 €","3,30 %","0,00","0,23 €","7,64 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-feb-2015,Tablets,Feb. 2015,Jueves,Melilla,Shopping - General,3,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-abr-2015,Ordenadores,Abr. 2015,Lunes,Melilla,Shopping - General,14,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-may-2015,Móviles,May. 2015,Miércoles,Comunidad Valenciana,Shopping - General,888,36,"0,00","4,41 €","4,05 %","0,00","0,12 €","4,97 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
