Día,Dispositivo,Mes,Día de la semana,Región,Campaña,Impresiones,Clics,Conversiones,Coste,CTR,Posic. media,CPC medio,CPM medio,Coste medio,Coste/conv.,Porcentaje de conv.,Valor conv./coste,Valor conv. total,Valor/conv.
03-jun-2016,Ordenadores,Jun. 2016,Viernes,Aragón,Shopping - General,1.304,24,"0,00","3,84 €","1,84 %","0,00","0,16 €","2,94 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-mar-2016,Tablets,Mar. 2016,Jueves,Galicia,Shopping - General,471,5,"0,00","0,90 €","1,06 %","0,00","0,18 €","1,91 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-feb-2016,Tablets,Feb. 2016,Miércoles,La Rioja,Shopping - General,89,2,"0,00","0,29 €","2,25 %","0,00","0,14 €","3,26 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-mar-2016,Ordenadores,Mar. 2016,Miércoles,Aragón,Shopping - General,643,21,"0,00","3,63 €","3,27 %","0,00","0,17 €","5,65 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-ene-2016,Móviles,Ene. 2016,Viernes,Cataluña,Shopping - General,15.076,354,"1,00","54,46 €","2,35 %","0,00","0,15 €","3,61 €","0,15 €","54,46 €","0,28 %","3,54","192,94","192,94"
11-may-2016,Ordenadores,May. 2016,Miércoles,Cataluña,Shopping - General,1.632,33,"0,00","1,99 €","2,02 %","0,00","0,06 €","1,22 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-feb-2016,Tablets,Feb. 2016,Miércoles,País Vasco,Shopping - General,788,15,"0,00","1,94 €","1,90 %","0,00","0,13 €","2,46 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-ene-2016,Móviles,Ene. 2016,Domingo,La Rioja,Shopping - General,132,2,"0,00","0,20 €","1,52 %","0,00","0,10 €","1,52 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-jun-2016,Tablets,Jun. 2016,Lunes,Islas Baleares,Shopping - General,565,14,"0,00","3,50 €","2,48 %","0,00","0,25 €","6,19 €","0,25 €","0,00 €","0,00 %","0,00","0,00","0,00"
31-ene-2016,Móviles,Ene. 2016,Domingo,Principado de Asturias,Shopping - General,978,20,"0,00","1,99 €","2,04 %","0,00","0,10 €","2,03 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-abr-2016,Ordenadores,Abr. 2016,Viernes,Cantabria,Shopping - General,212,6,"0,00","0,62 €","2,83 %","0,00","0,10 €","2,92 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-ene-2016,Tablets,Ene. 2016,Viernes,Comunidad Valenciana,Shopping - General,4.458,57,"2,00","11,57 €","1,28 %","0,00","0,20 €","2,60 €","0,20 €","5,78 €","3,51 %","5,09","58,94","29,47"
22-ene-2016,Ordenadores,Ene. 2016,Viernes,Castilla-La Mancha,Shopping - General,1.357,23,"1,00","3,36 €","1,69 %","0,00","0,15 €","2,48 €","0,15 €","3,36 €","4,35 %","59,51","199,95","199,95"
22-ene-2016,Tablets,Ene. 2016,Viernes,Comunidad Valenciana,Shopping - General,1.317,16,"0,00","1,91 €","1,21 %","0,00","0,12 €","1,45 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-jul-2016,Ordenadores,Jul. 2016,Miércoles,País Vasco,Shopping - General,1.768,45,"0,00","6,76 €","2,55 %","0,00","0,15 €","3,82 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-abr-2016,Tablets,Abr. 2016,Lunes,Sin especificar,Shopping - General,29,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
22-jun-2016,Ordenadores,Jun. 2016,Miércoles,Comunidad de Madrid,Shopping - General,2.997,77,"0,00","9,42 €","2,57 %","0,00","0,12 €","3,14 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-feb-2016,Tablets,Feb. 2016,Martes,Principado de Asturias,Shopping - General,453,7,"1,00","0,72 €","1,55 %","0,00","0,10 €","1,59 €","0,10 €","0,72 €","14,29 %","33,25","23,94","23,94"
15-feb-2016,Ordenadores,Feb. 2016,Lunes,Castilla-La Mancha,Shopping - General,1.065,24,"1,00","2,98 €","2,25 %","0,00","0,12 €","2,80 €","0,12 €","2,98 €","4,17 %","8,03","23,94","23,94"
10-jun-2016,Ordenadores,Jun. 2016,Viernes,Comunidad Valenciana,Shopping - General,4.301,99,"1,00","16,03 €","2,30 %","0,00","0,16 €","3,73 €","0,16 €","16,03 €","1,01 %","1,83","29,39","29,39"
20-mar-2016,Móviles,Mar. 2016,Domingo,Sin especificar,Shopping - General,681,13,"0,00","1,45 €","1,91 %","0,00","0,11 €","2,13 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-may-2016,Móviles,May. 2016,Miércoles,Aragón,Shopping - General,579,25,"1,00","1,86 €","4,32 %","0,00","0,07 €","3,21 €","0,07 €","1,86 €","4,00 %","25,77","47,93","47,93"
28-ene-2016,Tablets,Ene. 2016,Jueves,Galicia,Shopping - General,1.278,16,"0,00","1,46 €","1,25 %","0,00","0,09 €","1,14 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-mar-2016,Tablets,Mar. 2016,Domingo,Islas Baleares,Shopping - General,281,5,"0,00","0,79 €","1,78 %","0,00","0,16 €","2,81 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-mar-2016,Ordenadores,Mar. 2016,Lunes,Navarra,Shopping - General,288,8,"0,00","1,25 €","2,78 %","0,00","0,16 €","4,34 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
03-may-2016,Ordenadores,May. 2016,Martes,Islas Baleares,Shopping - General,445,5,"0,00","0,51 €","1,12 %","0,00","0,10 €","1,15 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-jun-2016,Móviles,Jun. 2016,Viernes,Extremadura,Shopping - General,389,11,"0,00","0,88 €","2,83 %","0,00","0,08 €","2,26 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-feb-2016,Ordenadores,Feb. 2016,Lunes,La Rioja,Shopping - General,160,3,"0,00","0,49 €","1,88 %","0,00","0,16 €","3,06 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-abr-2016,Ordenadores,Abr. 2016,Domingo,Cataluña,Shopping - General,2.179,26,"0,00","3,65 €","1,19 %","0,00","0,14 €","1,68 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-ene-2016,Ordenadores,Ene. 2016,Martes,Aragón,Shopping - General,1.032,29,"1,00","3,50 €","2,81 %","0,00","0,12 €","3,39 €","0,12 €","3,50 €","3,45 %","6,55","22,94","22,94"
14-mar-2016,Tablets,Mar. 2016,Lunes,Principado de Asturias,Shopping - General,266,5,"0,00","0,85 €","1,88 %","0,00","0,17 €","3,20 €","0,17 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jun-2016,Móviles,Jun. 2016,Martes,Comunidad Valenciana,Shopping - General,3.073,55,"0,00","5,03 €","1,79 %","0,00","0,09 €","1,64 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
24-feb-2016,Tablets,Feb. 2016,Miércoles,Región de Murcia,Shopping - General,347,3,"0,00","0,64 €","0,86 %","0,00","0,21 €","1,84 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-abr-2016,Ordenadores,Abr. 2016,Sábado,Islas Baleares,Shopping - General,418,9,"0,00","1,08 €","2,15 %","0,00","0,12 €","2,58 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-mar-2016,Ordenadores,Mar. 2016,Domingo,Principado de Asturias,Shopping - General,509,8,"0,00","1,27 €","1,57 %","0,00","0,16 €","2,50 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-jul-2016,Tablets,Jul. 2016,Martes,Cataluña,Shopping - General,861,20,"0,00","4,17 €","2,32 %","0,00","0,21 €","4,84 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-ene-2016,Móviles,Ene. 2016,Martes,Aragón,Shopping - General,773,21,"0,00","3,35 €","2,72 %","0,00","0,16 €","4,33 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-feb-2016,Móviles,Feb. 2016,Viernes,Comunidad de Madrid,Shopping - General,4.171,58,"1,00","7,29 €","1,39 %","0,00","0,13 €","1,75 €","0,13 €","7,29 €","1,72 %","2,87","20,94","20,94"
07-abr-2016,Tablets,Abr. 2016,Jueves,Principado de Asturias,Shopping - General,392,4,"0,00","0,45 €","1,02 %","0,00","0,11 €","1,15 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-may-2016,Tablets,May. 2016,Viernes,Principado de Asturias,Shopping - General,282,2,"0,00","0,31 €","0,71 %","0,00","0,16 €","1,10 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
09-jul-2016,Ordenadores,Jul. 2016,Sábado,Castilla y León,Shopping - General,884,20,"1,00","4,37 €","2,26 %","0,00","0,22 €","4,94 €","0,22 €","4,37 €","5,00 %","3,65","15,94","15,94"
03-feb-2016,Tablets,Feb. 2016,Miércoles,Comunidad de Madrid,Shopping - General,2.990,39,"0,00","4,06 €","1,30 %","0,00","0,10 €","1,36 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-abr-2016,Móviles,Abr. 2016,Martes,Comunidad Valenciana,Shopping - General,4.312,80,"0,00","7,95 €","1,86 %","0,00","0,10 €","1,84 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-abr-2016,Móviles,Abr. 2016,Lunes,Islas Baleares,Shopping - General,490,7,"0,00","0,72 €","1,43 %","0,00","0,10 €","1,47 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-mar-2016,Tablets,Mar. 2016,Martes,Aragón,Shopping - General,389,3,"0,00","0,77 €","0,77 %","0,00","0,26 €","1,98 €","0,26 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-ene-2016,Móviles,Ene. 2016,Viernes,Cantabria,Shopping - General,1.055,31,"0,00","4,84 €","2,94 %","0,00","0,16 €","4,59 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-jun-2016,Móviles,Jun. 2016,Domingo,Galicia,Shopping - General,1.152,30,"0,00","4,87 €","2,60 %","0,00","0,16 €","4,23 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-jun-2016,Ordenadores,Jun. 2016,Jueves,Principado de Asturias,Shopping - General,1.069,17,"1,00","2,79 €","1,59 %","0,00","0,16 €","2,61 €","0,16 €","2,79 €","5,88 %","6,07","16,94","16,94"
16-feb-2016,Ordenadores,Feb. 2016,Martes,Castilla y León,Shopping - General,1.230,14,"1,00","2,63 €","1,14 %","0,00","0,19 €","2,14 €","0,19 €","2,63 €","7,14 %","13,19","34,69","34,69"
17-ene-2016,Ordenadores,Ene. 2016,Domingo,La Rioja,Shopping - General,232,6,"0,00","0,96 €","2,59 %","0,00","0,16 €","4,14 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
05-jun-2016,Tablets,Jun. 2016,Domingo,Andalucía,Shopping - General,6.098,85,"0,00","13,12 €","1,39 %","0,00","0,15 €","2,15 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
01-abr-2016,Ordenadores,Abr. 2016,Viernes,Andalucía,Shopping - General,3.052,45,"2,00","5,99 €","1,47 %","0,00","0,13 €","1,96 €","0,13 €","3,00 €","4,44 %","13,83","82,87","41,44"
09-jul-2016,Ordenadores,Jul. 2016,Sábado,Región de Murcia,Shopping - General,226,5,"0,00","0,34 €","2,21 %","0,00","0,07 €","1,50 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-abr-2016,Móviles,Abr. 2016,Martes,Andalucía,Shopping - General,12.668,232,"2,00","32,32 €","1,83 %","0,00","0,14 €","2,55 €","0,14 €","16,16 €","0,86 %","2,41","77,87","38,94"
03-jun-2016,Ordenadores,Jun. 2016,Viernes,Comunidad de Madrid,Shopping - General,8.291,181,"1,00","30,43 €","2,18 %","0,00","0,17 €","3,67 €","0,17 €","30,43 €","0,55 %","0,89","26,94","26,94"
29-ene-2016,Ordenadores,Ene. 2016,Viernes,Región de Murcia,Shopping - General,727,19,"0,00","2,80 €","2,61 %","0,00","0,15 €","3,85 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-mar-2016,Tablets,Mar. 2016,Lunes,Aragón,Shopping - General,482,2,"0,00","0,61 €","0,41 %","0,00","0,30 €","1,27 €","0,30 €","0,00 €","0,00 %","0,00","0,00","0,00"
15-may-2016,Móviles,May. 2016,Domingo,Sin especificar,Shopping - General,624,17,"0,00","2,08 €","2,72 %","0,00","0,12 €","3,33 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
30-may-2016,Ordenadores,May. 2016,Lunes,Islas Baleares,Shopping - General,906,17,"0,00","4,01 €","1,88 %","0,00","0,24 €","4,43 €","0,24 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-mar-2016,Tablets,Mar. 2016,Viernes,Cataluña,Shopping - General,1.441,9,"0,00","1,40 €","0,62 %","0,00","0,16 €","0,97 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-feb-2016,Ordenadores,Feb. 2016,Miércoles,Aragón,Shopping - General,888,19,"0,00","2,64 €","2,14 %","0,00","0,14 €","2,97 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-jun-2016,Ordenadores,Jun. 2016,Martes,Comunidad Valenciana,Shopping - General,1.844,32,"0,00","5,22 €","1,74 %","0,00","0,16 €","2,83 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-feb-2016,Tablets,Feb. 2016,Lunes,Aragón,Shopping - General,238,3,"0,00","0,54 €","1,26 %","0,00","0,18 €","2,27 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-may-2016,Móviles,May. 2016,Martes,Cataluña,Shopping - General,12.212,335,"0,00","50,14 €","2,74 %","0,00","0,15 €","4,11 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
29-may-2016,Ordenadores,May. 2016,Domingo,Andalucía,Shopping - General,5.299,79,"1,00","14,38 €","1,49 %","0,00","0,18 €","2,71 €","0,18 €","14,38 €","1,27 %","1,39","19,94","19,94"
29-jun-2016,Tablets,Jun. 2016,Miércoles,Sin especificar,Shopping - General,21,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-ene-2016,Móviles,Ene. 2016,Miércoles,Principado de Asturias,Shopping - General,483,17,"0,00","2,03 €","3,52 %","0,00","0,12 €","4,20 €","0,12 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2016,Ordenadores,May. 2016,Sábado,Navarra,Shopping - General,440,8,"2,00","1,07 €","1,82 %","0,00","0,13 €","2,43 €","0,13 €","0,54 €","25,00 %","50,25","53,77","26,89"
31-mar-2016,Tablets,Mar. 2016,Jueves,País Vasco,Shopping - General,992,15,"0,00","2,17 €","1,51 %","0,00","0,14 €","2,19 €","0,14 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-ene-2016,Ordenadores,Ene. 2016,Martes,Castilla y León,Shopping - General,2.053,44,"1,00","9,00 €","2,14 %","0,00","0,20 €","4,38 €","0,20 €","9,00 €","2,27 %","2,10","18,94","18,94"
27-may-2016,Móviles,May. 2016,Viernes,Castilla-La Mancha,Shopping - General,756,16,"0,00","1,26 €","2,12 %","0,00","0,08 €","1,67 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
17-ene-2016,Tablets,Ene. 2016,Domingo,Región de Murcia,Shopping - General,597,7,"0,00","1,14 €","1,17 %","0,00","0,16 €","1,91 €","0,16 €","0,00 €","0,00 %","0,00","0,00","0,00"
25-ene-2016,Tablets,Ene. 2016,Lunes,Navarra,Shopping - General,272,5,"0,00","0,65 €","1,84 %","0,00","0,13 €","2,39 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-abr-2016,Tablets,Abr. 2016,Jueves,País Vasco,Shopping - General,817,15,"1,00","2,17 €","1,84 %","0,00","0,14 €","2,66 €","0,14 €","2,17 €","6,67 %","6,45","13,99","13,99"
14-mar-2016,Móviles,Mar. 2016,Lunes,La Rioja,Shopping - General,80,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2016,Tablets,May. 2016,Sábado,Sin especificar,Shopping - General,35,0,"0,00","0,00 €","0,00 %","0,00","0,00 €","0,00 €","0,00 €","0,00 €","0,00 %","0,00","0,00","0,00"
10-may-2016,Móviles,May. 2016,Martes,Aragón,Shopping - General,1.345,28,"0,00","2,77 €","2,08 %","0,00","0,10 €","2,06 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
20-jun-2016,Ordenadores,Jun. 2016,Lunes,Navarra,Shopping - General,448,10,"1,00","2,16 €","2,23 %","0,00","0,22 €","4,82 €","0,22 €","2,16 €","10,00 %","66,18","142,94","142,94"
18-abr-2016,Ordenadores,Abr. 2016,Lunes,La Rioja,Shopping - General,110,2,"0,00","0,75 €","1,82 %","0,00","0,38 €","6,82 €","0,38 €","0,00 €","0,00 %","0,00","0,00","0,00"
19-jun-2016,Tablets,Jun. 2016,Domingo,Aragón,Shopping - General,519,12,"0,00","8,02 €","2,31 %","0,00","0,67 €","15,45 €","0,67 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jun-2016,Tablets,Jun. 2016,Miércoles,Extremadura,Shopping - General,396,6,"0,00","1,68 €","1,52 %","0,00","0,28 €","4,24 €","0,28 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-may-2016,Ordenadores,May. 2016,Viernes,La Rioja,Shopping - General,177,5,"0,00","0,65 €","2,82 %","0,00","0,13 €","3,67 €","0,13 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-may-2016,Móviles,May. 2016,Sábado,Navarra,Shopping - General,739,24,"0,00","3,51 €","3,25 %","0,00","0,15 €","4,75 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
12-abr-2016,Tablets,Abr. 2016,Martes,Principado de Asturias,Shopping - General,413,6,"0,00","0,89 €","1,45 %","0,00","0,15 €","2,15 €","0,15 €","0,00 €","0,00 %","0,00","0,00","0,00"
21-feb-2016,Ordenadores,Feb. 2016,Domingo,La Rioja,Shopping - General,115,4,"0,00","0,72 €","3,48 %","0,00","0,18 €","6,26 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jul-2016,Ordenadores,Jul. 2016,Viernes,Extremadura,Shopping - General,240,4,"0,00","0,23 €","1,67 %","0,00","0,06 €","0,96 €","0,06 €","0,00 €","0,00 %","0,00","0,00","0,00"
02-jul-2016,Móviles,Jul. 2016,Sábado,Galicia,Shopping - General,877,9,"0,00","0,84 €","1,03 %","0,00","0,09 €","0,96 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
16-feb-2016,Ordenadores,Feb. 2016,Martes,Galicia,Shopping - General,1.245,29,"2,00","5,79 €","2,33 %","0,00","0,20 €","4,65 €","0,20 €","2,76 €","7,14 %","6,87","37,88","18,94"
05-feb-2016,Móviles,Feb. 2016,Viernes,Región de Murcia,Shopping - General,446,12,"0,00","1,06 €","2,69 %","0,00","0,09 €","2,38 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-mar-2016,Móviles,Mar. 2016,Viernes,La Rioja,Shopping - General,65,2,"0,00","0,36 €","3,08 %","0,00","0,18 €","5,54 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
11-jul-2016,Ordenadores,Jul. 2016,Lunes,Cantabria,Shopping - General,616,14,"0,00","4,06 €","2,27 %","0,00","0,29 €","6,59 €","0,29 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-mar-2016,Tablets,Mar. 2016,Sábado,Andalucía,Shopping - General,2.043,26,"0,00","4,91 €","1,27 %","0,00","0,19 €","2,40 €","0,19 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jul-2016,Tablets,Jul. 2016,Viernes,Navarra,Shopping - General,147,3,"0,00","0,68 €","2,04 %","0,00","0,23 €","4,63 €","0,23 €","0,00 €","0,00 %","0,00","0,00","0,00"
13-abr-2016,Móviles,Abr. 2016,Miércoles,País Vasco,Shopping - General,1.194,14,"0,00","1,43 €","1,17 %","0,00","0,10 €","1,20 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
26-may-2016,Móviles,May. 2016,Jueves,Principado de Asturias,Shopping - General,435,10,"0,00","0,74 €","2,30 %","0,00","0,07 €","1,70 €","0,07 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jul-2016,Tablets,Jul. 2016,Jueves,Aragón,Shopping - General,402,6,"0,00","0,61 €","1,49 %","0,00","0,10 €","1,52 €","0,10 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-ene-2016,Tablets,Ene. 2016,Miércoles,Cataluña,Shopping - General,8.787,116,"1,00","25,39 €","1,32 %","0,00","0,22 €","2,89 €","0,22 €","25,39 €","0,86 %","6,42","162,99","162,99"
08-ene-2016,Tablets,Ene. 2016,Viernes,Región de Murcia,Shopping - General,561,3,"0,00","0,64 €","0,53 %","0,00","0,21 €","1,14 €","0,21 €","0,00 €","0,00 %","0,00","0,00","0,00"
14-jun-2016,Móviles,Jun. 2016,Martes,País Vasco,Shopping - General,1.154,24,"0,00","2,67 €","2,08 %","0,00","0,11 €","2,31 €","0,11 €","0,00 €","0,00 %","0,00","0,00","0,00"
06-jun-2016,Ordenadores,Jun. 2016,Lunes,Islas Baleares,Shopping - General,974,17,"0,00","3,00 €","1,75 %","0,00","0,18 €","3,08 €","0,18 €","0,00 €","0,00 %","0,00","0,00","0,00"
07-jul-2016,Móviles,Jul. 2016,Jueves,Islas Baleares,Shopping - General,725,14,"0,00","1,19 €","1,93 %","0,00","0,08 €","1,64 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
08-jun-2016,Móviles,Jun. 2016,Miércoles,Galicia,Shopping - General,1.130,23,"0,00","1,99 €","2,04 %","0,00","0,09 €","1,76 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
18-jun-2016,Móviles,Jun. 2016,Sábado,Andalucía,Shopping - General,2.176,46,"0,00","3,53 €","2,11 %","0,00","0,08 €","1,62 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
04-abr-2016,Ordenadores,Abr. 2016,Lunes,Cantabria,Shopping - General,266,3,"0,00","0,25 €","1,13 %","0,00","0,08 €","0,94 €","0,08 €","0,00 €","0,00 %","0,00","0,00","0,00"
28-mar-2016,Tablets,Mar. 2016,Lunes,La Rioja,Shopping - General,108,1,"0,00","0,09 €","0,93 %","0,00","0,09 €","0,83 €","0,09 €","0,00 €","0,00 %","0,00","0,00","0,00"
